ID;CHURN;START_DATE;DUREE;PREPAID;FIN_STATE;COUNT_PAYMENT_DELAYS_CURRENT;COUNT_PAYMENT_DELAYS_1YEAR;DAYS_PAYMENT_DELAYS_CURRENT;DAYS_PAYMENT_DELAYS_1YEAR;COMPLAINT_1WEEK;COMPLAINT_2WEEKS;COMPLAINT_1MONTH;COMPLAINT_3MONTHS;COMPLAINT_6MONTHS;CLV;COUNT_OFFNET_CALLS_1WEEK;COUNT_ONNET_CALLS_1WEEK;AVG_DATA_3MONTH;COUNT_CONNECTIONS_3MONTH;AVG_DATA_1MONTH;COUNT_SMS_INC_ONNET_6MONTH;COUNT_SMS_OUT_OFFNET_6MONTH;COUNT_SMS_INC_OFFNET_1MONTH;COUNT_SMS_INC_OFFNET_WKD_1MONTH;COUNT_SMS_INC_ONNET_1MONTH;COUNT_SMS_INC_ONNET_WKD_1MONTH;COUNT_SMS_OUT_OFFNET_1MONTH;COUNT_SMS_OUT_OFFNET_WKD_1MONTH;COUNT_SMS_OUT_ONNET_1MONTH;COUNT_SMS_OUT_ONNET_WKD_1MONTH;AVG_MINUTES_INC_OFFNET_1MONTH;AVG_MINUTES_INC_ONNET_1MONTH;MINUTES_INC_OFFNET_WKD_1MONTH;MINUTES_INC_ONNET_WKD_1MONTH;AVG_MINUTES_OUT_OFFNET_1MONTH;AVG_MINUTES_OUT_ONNET_1MONTH;MINUTES_OUT_OFFNET_WKD_1MONTH;MINUTES_OUT_ONNET_WKD_1MONTH
14871;1;07-02-13;5287;0;0;1;6;-9;180;0;0;0;0;0;13727;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14873;0;07-02-13;5287;0;NA;0;4;0;15;1;1;1;1;1;19944,02;10;91;3286714894;92;1139000600;1572;134;23;9;313;96;10;2;57;14;55,38333333;23,54666667;10,51666667;65,61666667;20,06666667;23,82166667;83,66666667;64,7
14882;1;08-02-13;5288;0;0;0;5;0;36;2;1;1;2;2;40500,27;95;78;764402175;210;471405605;1889;88;8;1;355;38;37;6;60;4;431,65;298,9833333;48,96666667;11,68333333;348,7833333;290,35;4,883333333;11,43333333
14884;0;08-02-13;5288;1;NA;0;2;0;3;0;0;0;0;0;15590,15;7;15;68040644;5;0;309;60;4;0;56;8;0;0;12;1;23,66666667;30,55;13,21666667;14,6;18,28333333;0;57,33333333;14,6
14880;1;08-02-13;5288;1;0;0;0;0;0;0;0;0;0;0;22128,02;26;62;NA;NA;NA;1346;305;46;6;224;28;40;4;54;4;54,38333333;499,25;15,48333333;105,6833333;199,8;490,2166667;40,75;105,7
14885;0;08-02-13;5288;1;NA;0;4;0;71;0;0;0;0;0;11701,61;0;15;NA;NA;NA;552;58;13;0;48;10;50;6;2;0;41,43333333;14,00166667;16,16666667;32,18333333;42,21666667;14,00833333;13,61666667;32,16666667
14883;1;08-02-13;5288;0;0;1;6;-9;242;0;0;0;0;0;23304,49;8;23;441320911;108;215435521;306;42;0;0;48;16;10;0;4;1;49,35;141,7;8,433333333;14,7;27,16666667;141,5333333;3,5;14,5
14890;0;09-02-13;5289;0;NA;0;1;0;2;0;0;0;0;0;19588,43;27;7;902389997;94;329500330;780;36;5;0;124;12;4;0;13;0;76,16666667;18,96666667;20,15;0,3;29,13333333;15,76666667;1,9;0
14888;0;09-02-13;5289;0;NA;0;2;0;34;0;0;0;0;0;31852,28;19;0;306005056;124;42409319;0;12;8;0;0;0;0;0;0;0;47,43333333;0;20,56666667;0;95,95;0;44,48333333;0
14891;1;11-02-13;5291;0;0;0;3;0;19;0;0;0;0;2;25413,66;12;10;977453377;82;139073387;474;539;24;22;85;62;56;39;15;13;27,53333333;6,2;53,43333333;7,233333333;33,01666667;5,316666667;46,75;6,166666667
14893;0;11-02-13;5291;0;NA;0;1;0;10;0;0;0;0;0;13613,07;0;351;816432575;78;239249153;2593;143;3;0;339;95;28;10;161;50;14,53333333;2077,05;92,16666667;53,77333333;36,91666667;20,72333333;17,33333333;530,1
14892;0;11-02-13;5291;0;NA;0;4;0;28;0;0;0;0;0;17367,87;8;1;163314941;4;0;505;62;32;6;41;8;8;8;5;1;43,6;0,55;10,58333333;0,066666667;50,58333333;0;11,5;0
14903;0;12-02-13;5292;0;NA;0;6;0;42;0;0;0;0;0;30204,32;19;84;NA;NA;NA;882;6;4;2;159;50;2;2;7;1;57,88333333;20,91666667;23,06666667;96,55;17,16833333;205,65;41,6;94,96666667
14901;0;12-02-13;5292;0;NA;0;2;0;10;3;3;2;4;4;15947,44;84;108;18992061056;91;6680881787;1154;42;6;0;199;45;2;0;31;8;17,37833333;37,77166667;13,91666667;12,29833333;16,76666667;29,08333333;43,13333333;42,33333333
14905;0;12-02-13;5292;1;NA;0;3;0;16;0;0;0;0;0;29765,08;68;231;NA;NA;NA;2947;161;8;0;566;193;22;4;132;39;116,25;345,95;60,08333333;11,53166667;85,63333333;324,5;56,2;0
14907;0;12-02-13;5292;0;NA;0;0;0;0;0;0;0;0;0;20990,31;44;64;23697660;4;0;1035;159;6;0;122;20;66;14;28;4;34,41333333;235,2;18,38333333;54,86666667;373,45;23,06666667;28,75;54,71666667
14899;1;12-02-13;5292;1;0;0;0;0;0;0;0;0;0;0;8917,76;3;22;333383942;93;68371190;449;31;14;4;44;6;6;0;47;8;15,53333333;360,8;5,183333333;182,5833333;14,31666667;359,2666667;1,2;181,7833333
14902;0;12-02-13;5292;0;NA;0;3;0;8;0;0;0;0;0;18303,65;0;32;NA;NA;NA;314;0;0;0;60;10;0;0;26;4;4,95;21,20666667;33,66666667;12,34166667;31,55;208,1;96,33333333;123,3
14896;1;12-02-13;5292;0;0;0;1;0;3;0;0;0;2;2;17173,61;8;19;40316854;5;0;639;173;34;6;98;13;14;4;17;4;26,88333333;114,7333333;5,6;22,06666667;70,3;102,25;7,883333333;19,5
14904;0;12-02-13;5292;0;NA;0;5;0;51;0;0;0;0;0;13340,42;2;21;9983725;31;6266952;372;4;0;0;34;22;0;0;5;2;9,9;58,71666667;0,183333333;25,43333333;49,66666667;58,95;3,75;25,35
14897;1;12-02-13;5292;0;0;0;1;0;5;0;0;0;0;0;33389,58;5;0;611570;51;12443;0;16;4;0;0;0;0;0;0;0;37,21666667;0;5,583333333;0;275,0666667;61,33333333;40,53333333;2,933333333
14900;1;12-02-13;5292;0;0;1;6;-9;242;0;0;0;0;0;18871,71;0;0;NA;NA;NA;82;0;0;0;4;4;0;0;0;0;77,36666667;13,08333333;16,41666667;89,3;75,9;13,06666667;17,7;89,15
14906;0;12-02-13;5292;0;NA;0;5;0;13;0;0;0;0;0;38483,86;22;13;NA;NA;NA;696;34;0;0;118;30;6;2;13;3;12,50166667;55,1;23,7;18,56666667;38,43333333;50,15;53,23333333;17,18333333
14911;1;13-02-13;5293;0;0;0;1;0;14;0;0;0;0;1;43964,24;2;9;9037436022;94;2053528452;12;65;6;0;7;1;10;6;130;4;44,91666667;13,08333333;3,916666667;3,983333333;387,9;267,9;46,68333333;19,41666667
14923;0;13-02-13;5293;0;NA;0;1;0;1;0;0;0;0;0;16829,2;17;32;NA;NA;NA;1221;101;17;0;288;65;26;0;86;7;41,86666667;10,57166667;18,93333333;40,1;10,60833333;97,36666667;14,08333333;29,2
14920;0;13-02-13;5293;1;NA;0;3;0;31;0;0;0;0;0;6806,62;2;0;NA;NA;NA;224;44;8;0;86;24;4;2;36;8;0;147,9;84,16666667;106,25;12,83333333;146,6;10,48333333;10,36166667
14926;0;13-02-13;5293;1;NA;0;4;0;70;0;0;0;0;0;5667,56;0;12;2746;1;0;548;58;0;0;46;8;12;0;8;0;85,83333333;13,16333333;42,16666667;17,6;18,6;13,17666667;61,33333333;17,6
14916;1;13-02-13;5293;0;0;0;1;0;14;0;0;0;0;1;39660,06;18;8;1377081681;94;390076021;4;115;2;0;0;0;38;22;4;0;34,3;50,3;4,983333333;2,1;428,3833333;85,26666667;87,51666667;7,683333333
14917;1;13-02-13;5293;1;0;1;6;-15;372;0;0;0;0;0;553,63;2;0;NA;NA;NA;0;2;0;0;0;0;0;0;0;0;66,68333333;0;48,51666667;0;46,55;0;47,91666667;0,133333333
14912;1;13-02-13;5293;0;0;0;3;0;10;0;0;0;0;0;22140,44;9;0;967149057;116;190437640;8;122;4;0;4;0;16;4;16;2;17,81666667;3,35;27,43333333;0;107,4166667;81,68333333;52,55;24,78333333
14909;1;13-02-13;5293;0;0;0;9;0;481;0;0;0;0;0;20924;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14922;0;13-02-13;5293;0;NA;0;2;0;10;0;0;0;1;1;12420,14;16;18;NA;NA;NA;278;16;0;0;52;20;0;0;6;3;80,95;12,73833333;33,88333333;22,41666667;19,85;12,48666667;11,66666667;20,03333333
14919;0;13-02-13;5293;0;NA;0;5;0;26;0;0;0;0;0;14277;3;19;105422013;69;15642532;564;17;2;0;94;22;0;0;17;2;10,16666667;10,91833333;26,41666667;34,78333333;13,48333333;93,18333333;27,83333333;16,78333333
14924;0;13-02-13;5293;1;NA;0;2;0;24;0;0;0;0;0;24890,36;59;52;NA;NA;NA;631;61;12;2;122;32;24;2;18;8;101,5;81,75;36,4;29,65;96,76666667;73,63333333;29,25;28,3
14913;1;13-02-13;5293;0;0;0;9;0;481;0;0;0;0;0;20924;0;0;3969627488;60;917969512;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14914;1;13-02-13;5293;0;0;0;1;0;3;2;2;0;3;3;20734,68;5;134;514709480;95;129265910;1386;101;0;0;517;119;19;2;78;5;43,13333333;1271,633333;11,01666667;373,1166667;98,05;1226,8;13,88333333;333,35
14930;0;14-02-13;5294;0;NA;0;0;0;0;0;0;0;0;0;16723;0;0;11298045087;81;3930971954;8;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
14927;1;14-02-13;5294;0;0;0;3;0;16;0;0;0;0;0;52810,05;10;0;614139776;92;53693303;29;627;63;8;5;0;150;70;34;4;138,2333333;0,433333333;7,316666667;0;0;64,91666667;82,95;5,8
14935;0;14-02-13;5294;0;NA;0;1;0;6;0;0;0;0;0;15275,48;7;0;79905612;5;0;14;592;22;6;0;0;130;11;48;2;53,3;0;42,78333333;0;118,9;57,23333333;44,71666667;4,55
14928;1;14-02-13;5294;0;0;0;1;0;11;0;0;0;0;0;20902,52;4;0;164311695;155;66073716;18;46;1;0;0;0;2;0;22;2;16,1;0;2,35;0;45,38333333;27,1;5,133333333;0
14934;0;14-02-13;5294;1;NA;0;2;0;91;0;0;0;0;0;9594,09;0;0;150248914;9;0;383;118;1;0;18;8;2;1;0;0;18,93333333;23,51666667;27,33333333;19,16666667;106,15;23,41666667;13,73333333;16,83333333
14936;0;14-02-13;5294;1;NA;0;4;0;32;0;0;0;0;0;16809,67;23;27;2119539213;96;330526882;345;30;0;0;56;16;0;0;3;1;52,95;85,05;23,05;40,45;24,21666667;73,21666667;69,66666667;35,28333333
14931;0;14-02-13;5294;1;NA;2;2;-58;84;0;0;0;0;0;0;0;0;411832997;20;0;325;86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14932;0;14-02-13;5294;0;NA;0;2;0;5;1;1;1;1;2;32107,11;27;81;297217010;155;44306373;609;58;2;2;218;14;4;2;123;22;93,75;52,83666667;34,7;16,68333333;57,51666667;51,42333333;16,96666667;16,60833333
14929;0;14-02-13;5294;1;NA;0;1;0;22;0;0;0;0;0;15775,78;34;72;1073487945;56;698789339;243;37;0;0;46;20;2;0;4;0;92,26666667;296,35;15,46666667;39,13333333;45,41666667;28,43666667;18,68333333;38,58333333
14944;0;15-02-13;5295;1;NA;1;3;-49;63;0;0;0;0;1;5588,81;0;0;190182232;34;0;178;34;0;0;12;6;0;0;0;0;0;29,66666667;2,35;0;65,36666667;29,66666667;33,15;0
14940;0;15-02-13;5295;1;NA;0;1;0;7;2;2;0;7;7;35201,49;31;479;1690203451;127;543465406;817;51;8;0;72;20;10;0;11;3;72,38333333;16,12783333;17,91666667;40,94166667;73,41666667;15,86083333;22,15;39,41833333
14937;1;15-02-13;5295;0;0;0;3;0;7;0;0;0;0;0;12501,84;17;32;8530919943;94;3425198008;0;18;8;0;0;0;4;0;0;0;225,5;147,8833333;10,61666667;28,7;193,3666667;225,55;8,333333333;20,48333333
14941;0;15-02-13;5295;1;NA;0;3;0;26;0;0;0;0;0;56428,31;129;315;8629770788;96;2593312652;794;236;79;12;136;28;67;14;40;11;36,00166667;13,15433333;12,45333333;41,75833333;19,51833333;12,67166667;40,85;411,7
14945;0;15-02-13;5295;0;NA;0;2;0;2;0;0;0;0;0;39496,96;4;0;225256832;92;1744113;0;858;34;10;0;0;159;52;0;0;2,55;0;0;12,16666667;25,29333333;61,41666667;11,14166667;4,05
14946;0;15-02-13;5295;0;NA;1;2;-61;81;0;0;0;0;0;0;0;0;NA;NA;NA;16;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14938;1;15-02-13;5295;0;0;0;0;0;0;0;0;0;0;0;13905,48;4;0;2256846451;94;1224545664;0;72;30;12;0;0;24;10;0;0;36,35;0;15,43333333;0;56,78333333;6,916666667;45,76666667;4,083333333
14948;0;15-02-13;5295;0;NA;0;4;0;14;0;0;0;0;1;22019,05;14;54;70080308;72;59761915;810;164;39;8;135;32;38;2;28;3;53,2;16,63833333;10,11666667;74,9;24,65;16,30166667;12,16666667;72,36666667
14953;0;16-02-13;5296;0;NA;0;1;0;1;0;0;0;0;0;11278,82;15;23;NA;NA;NA;290;34;0;0;80;28;4;2;63;10;37,75;126,8;44,9;21,56666667;22,33333333;11,63833333;4,25;21,28333333
14951;0;16-02-13;5296;1;NA;1;5;-26;52;0;0;0;5;6;13624,63;0;0;59023392;22;11744573;337;358;2;0;26;6;2;0;0;0;0;0,216666667;0,516666667;0;13,83333333;0,216666667;22,33333333;0
14949;1;16-02-13;5296;1;0;0;3;0;12;0;0;0;0;0;64489,6;39;44;NA;NA;NA;818;616;75;24;396;95;18;0;124;29;155,9333333;187,8;68,85;76,08333333;370,6666667;110,3;74,01666667;48,68333333
14954;0;16-02-13;5296;0;NA;0;1;0;3;0;0;0;0;1;20240,18;14;31;2667103933;140;893649858;612;90;1;0;70;6;7;0;18;3;56,11666667;225,45;27,06666667;53,2;13,86666667;22,53166667;0,916666667;53,16666667
14952;0;16-02-13;5296;0;NA;0;0;0;0;0;0;0;0;0;19645,71;11;21;3349193436;104;1214527342;514;381;84;12;66;2;61;6;29;0;49,26666667;10,28333333;1,55;22,21666667;55,01666667;96,71666667;13,05;22,21666667
14950;0;16-02-13;5296;1;NA;0;0;0;0;0;0;0;0;0;23937,07;14;6;253943258;161;37328196;241;56;0;0;39;8;2;2;10;2;103,8;0;26,73333333;8,5;34,91666667;26,16666667;34,23333333;0
14955;0;17-02-13;5297;0;NA;0;3;0;11;2;1;0;2;7;22659,87;8;149;211376917;71;114970647;1256;1107;92;10;123;28;162;30;44;10;32,9;47,90666667;21,33333333;10,39166667;92,43333333;45,43833333;17,38333333;90,23333333
14963;0;18-02-13;5298;0;NA;0;4;0;9;0;0;0;0;0;16400,54;8;17;561240546;94;175878174;369;34;0;0;42;4;0;0;3;0;14,53333333;30,31666667;13,83333333;8,25;55,98333333;29,43333333;77,66666667;8,2
14961;0;18-02-13;5298;1;NA;0;3;0;5;0;0;0;0;0;15006,13;6;121;6165813923;98;1700026353;1371;42;13;6;303;62;16;6;214;63;85,16666667;147,05;39,66666667;50,46666667;10,93333333;123,25;78,16666667;48,55
14958;1;18-02-13;5298;1;0;0;1;0;49;2;2;0;5;10;30893,06;23;47;7709563511;93;1218933483;1278;110;2;0;168;24;10;2;21;6;117,65;144,8833333;23,26666667;25,68333333;40,78333333;103,8666667;4,383333333;24,8
14956;1;18-02-13;5298;0;0;0;3;0;8;0;0;0;0;0;77644,16;78;80;1838611743;118;503486862;622;183;9;1;166;31;37;2;38;4;732,1833333;0;88,95;70,2;656,1166667;279,0333333;89,65;68,06666667
14959;0;18-02-13;5298;1;NA;0;2;0;24;0;0;0;0;0;14486,86;7;46;8258478915;69;2504656424;649;70;2;0;102;28;2;2;68;40;36,5;40,29833333;47,33333333;18,99333333;15,63333333;400,45;21,83333333;18,98833333
14957;1;18-02-13;5298;0;0;0;1;0;12;0;0;0;0;0;59824,79;25;60;25560579;81;19280558;582;101;0;0;138;20;10;0;26;4;171,0833333;90,56666667;35,96666667;21,96666667;221,8;73,26666667;51,61666667;20,01666667
14960;0;18-02-13;5298;0;NA;0;4;0;5;0;0;0;0;0;23585,3;23;90;6771035703;165;3416764565;770;44;11;0;115;36;14;0;24;6;63,11666667;14,19833333;32,5;51,28333333;48,91666667;13,50833333;91,83333333;51,05
14967;0;19-02-13;5299;0;NA;0;0;0;0;0;0;0;0;0;109537,66;53;46;131717642;84;70862209;554;368;45;12;235;22;55;20;135;11;1299,05;36,42666667;322,55;23,43333333;396,55;35,43166667;23,13333333;23,43333333
14968;0;19-02-13;5299;1;NA;0;3;0;15;0;0;0;5;5;35876,91;52;60;221196204;90;68646047;212;117;3;0;38;8;16;0;0;0;285,4;118,8;46,88333333;88,83333333;16,28166667;0;43,71666667;63,16666667
14971;0;19-02-13;5299;0;NA;0;3;0;12;0;0;0;0;0;12870,99;3;1;740162041;74;13366212;306;57;0;0;69;12;3;0;13;4;18,03666667;0,5;25,78333333;0,033333333;18,97666667;0;29,58333333;0
14965;1;19-02-13;5299;0;0;0;3;0;189;0;0;0;0;0;10967;0;0;NA;NA;NA;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14976;0;20-02-13;5300;0;NA;0;1;0;1;0;0;0;2;2;14695,84;5;22;NA;NA;NA;0;68;80;18;0;0;6;0;6;0;3,35;191,45;2,15;83,45;17,17666667;177,5;11,71666667;96,48333333
14973;0;20-02-13;5300;0;NA;0;3;0;20;0;0;0;0;0;22455,02;4;0;990281717;82;90767017;0;22;38;12;0;0;10;0;0;0;20,91666667;0;70,33333333;0;10,16833333;26,88333333;0;10,98333333
14975;0;20-02-13;5300;0;NA;0;4;0;122;0;0;0;0;0;832;0;0;5910732648;63;2988753321;30;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
14977;0;20-02-13;5300;1;NA;0;0;0;0;0;0;0;0;1;15133,09;5;4;58782763;18;22382935;321;46;16;10;68;5;10;8;9;0;56,88333333;13,8;43,16666667;16,83333333;34,83333333;12,66666667;8,6;16,83333333
14983;0;21-02-13;5301;0;NA;0;0;0;0;0;0;0;0;0;16763,67;14;0;239851746;64;41462160;0;846;90;28;0;0;73;27;0;0;39,18333333;59,33333333;12,88333333;0;82,1;35,05;11,86666667;6,4
14979;1;21-02-13;5301;0;0;0;1;0;11;0;0;0;0;1;49537,85;65;22;3896967722;85;1617561460;263;32;2;0;66;24;14;0;11;4;374,65;160,6333333;113,9833333;24,08333333;70,1;131,9166667;41,5;18,81666667
14986;0;21-02-13;5301;0;NA;1;1;-170;170;0;0;0;0;0;15221,01;10;3;1685454493;58;262285225;224;8;0;0;58;8;0;0;9;2;18,13333333;8,6;87,16666667;10,4;14,75;6,7;21,66666667;99,66666667
14984;0;21-02-13;5301;0;NA;0;2;0;70;0;0;0;0;0;13488,7;8;19;3515552115;67;3067768020;969;34;6;4;180;59;4;2;37;13;18,76666667;19,1;87,83333333;0;19,91666667;14,38333333;98,16666667;44,16666667
14980;0;21-02-13;5301;1;NA;0;1;0;2;0;0;0;0;0;15432,67;4;57;2340658822;92;1250124289;4837;141;4;0;576;202;8;0;236;73;14,21666667;26,74666667;48,33333333;91,51666667;22,5;26,43833333;77,33333333;90,05
14987;0;21-02-13;5301;0;NA;0;0;0;0;0;0;0;0;0;12938,68;11;40;1433369966;79;581053076;356;82;8;2;49;23;42;9;18;4;52,6;82,73333333;68,16666667;47,06666667;10,21666667;79,1;9,05;45,43333333
14982;0;21-02-13;5301;1;NA;0;0;0;0;0;0;0;0;0;20336,36;4;24;93222744;123;31611601;307;17;0;0;80;0;2;0;9;0;58,48333333;13,78333333;44,83333333;18,63333333;24,61666667;137,8;79,16666667;18,63333333
15000;0;22-02-13;5302;0;NA;1;2;-58;64;0;0;0;0;0;0;0;0;252726379;4;0;102;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14999;0;22-02-13;5302;1;NA;0;2;0;7;0;0;0;0;0;8813,44;4;75;667849;3;667849;396;28;2;0;106;20;12;0;60;18;30,2;108,25;11,18333333;43,86666667;4,65;10,18833333;13,83333333;42,35
14996;0;22-02-13;5302;0;NA;0;5;0;11;0;0;0;0;0;46288,68;73;41;12940203961;93;4463331017;361;105;4;2;55;2;0;0;7;0;17,69833333;41,05;52,95;72,16666667;19,47166667;33,4;24,68333333;5,95
14997;0;22-02-13;5302;0;NA;0;0;0;0;0;0;0;0;1;19728,49;19;28;12777036;128;3884782;626;336;56;10;117;23;54;8;44;6;72,16666667;87,2;13,33333333;12,43333333;131,45;83,48333333;38,75;12,2
14990;0;22-02-13;5302;0;NA;0;1;0;5;0;0;0;0;0;12713,54;54;0;3367547328;96;1280564302;0;45;234;56;0;0;0;0;0;0;17,61333333;0;54,66666667;0;79,21666667;0;40,83333333;0,05
14988;1;22-02-13;5302;0;0;0;4;0;54;0;0;0;0;0;2479,18;49;65;1454102722;145;239577721;313;8;0;0;36;4;2;0;5;0;87,63333333;93,78333333;29,28333333;28,13333333;37,18333333;92,86666667;13,53333333;27,85
14994;0;22-02-13;5302;1;NA;0;2;0;15;0;0;0;0;1;11698,2;21;41;NA;NA;NA;404;6;0;0;52;6;2;0;4;0;12,53333333;24,92666667;21,91666667;91,23333333;19,08166667;24,14666667;41,76666667;91,23333333
14993;0;22-02-13;5302;0;NA;0;1;0;1;0;0;0;0;0;26359,67;16;7;23475684;50;3626326;352;80;2;0;70;40;6;2;5;3;52,35;122,75;9,4;42,66666667;10,95;119,3;10,8;39,71666667
14998;0;22-02-13;5302;1;NA;0;4;0;17;0;0;0;0;0;9188,9;0;131;596423;6;276747;1275;25;2;0;163;46;2;0;28;18;72,16666667;48,96666667;0,883333333;29,75666667;14,8;48,05666667;1,3;29,44833333
14995;0;22-02-13;5302;1;NA;0;0;0;0;0;0;0;1;1;21509,98;23;83;9648667179;95;2546703523;407;66;6;6;12;6;4;4;4;0;61,36666667;25,82666667;60,68333333;83,18333333;27,4;25,81833333;19,93333333;82,75
14992;0;22-02-13;5302;1;NA;0;4;0;76;0;0;0;0;0;14261,81;25;26;42985458;7;0;654;88;0;0;62;8;2;0;2;0;69,08333333;27,15;15,76666667;97,66666667;10,95;26,96666667;58,66666667;97,33333333
15004;0;23-02-13;5303;0;NA;0;3;0;11;0;0;0;0;0;25954,87;34;47;191560752;90;52318658;594;17;2;2;118;32;0;0;31;8;91,31666667;12,91833333;23,03333333;49,51666667;47,35;12,87166667;18,63333333;49,21666667
15007;0;23-02-13;5303;1;NA;0;1;0;2;0;0;0;0;0;39366,99;14;6;151588120;4;0;126;40;0;0;16;8;6;0;0;0;143,7;60,83333333;48,55;0,166666667;35,1;58,33333333;27,33333333;0,183333333
15005;0;23-02-13;5303;1;NA;0;3;0;44;0;0;0;0;0;15118,92;3;35;158625833;73;17155064;783;16;0;0;196;42;0;0;81;19;128,75;36,13166667;50,83333333;19,2;113,75;353,15;14,58333333;19,03333333
15006;0;23-02-13;5303;0;NA;0;0;0;0;0;0;0;0;0;23653,1;32;70;1383008367;133;339609978;614;70;37;8;171;19;24;0;61;5;93,56666667;223,7;18,33333333;16,46666667;88,93333333;0;29,66666667;14,98333333
15001;1;23-02-13;5303;0;0;0;1;0;3;0;0;0;0;0;8539,34;8;3;NA;NA;NA;7;10;16;4;0;0;0;0;0;0;2,916666667;0,95;0,866666667;0,333333333;15,86666667;14,08333333;1,45;2,85
15008;0;24-02-13;5304;0;NA;0;3;0;6;0;0;0;0;0;19258,54;25;42;4925281418;92;977692590;342;35;22;0;96;14;10;0;28;2;53,93333333;198,35;71,66666667;13,75;80,33333333;19,14166667;31,16666667;13,35
15010;1;25-02-13;5305;0;0;0;1;0;4;0;0;0;2;2;12597;27;0;6376804040;89;2892409539;0;28;28;6;0;0;2;0;0;0;225,1833333;0;60,36666667;0;234,05;8,35;55,91666667;0
15009;1;25-02-13;5305;1;0;0;0;0;0;0;0;0;0;0;16784,35;12;46;826070646;82;481399960;396;51;1;0;97;33;18;2;16;5;120,2;310,5833333;49,28333333;76,45;99,43333333;309,75;17,36666667;74,83333333
15017;0;25-02-13;5305;0;NA;0;3;0;10;0;0;0;0;0;14832,55;1;15;363803087;76;140039437;819;25;4;2;118;14;5;0;20;1;4,75;91,86666667;0,483333333;8,95;6,65;27,33333333;0;0
15013;0;25-02-13;5305;0;NA;0;1;0;1;0;0;0;0;0;18988,78;16;3;3703974104;93;1656878164;449;142;32;4;78;30;14;0;28;14;71,21666667;0;17,41666667;92,16666667;43,35;41,16666667;16,75;8,25
15014;0;25-02-13;5305;0;NA;0;4;0;11;0;0;0;0;0;22417,26;10;29;216349132;13;46851409;1277;52;14;4;96;44;14;4;18;9;0;76,3;18,68333333;21,25;11,38833333;73,31666667;41,01666667;18,96666667
15016;0;25-02-13;5305;0;NA;0;2;0;45;3;3;3;3;3;25996,47;18;4;1884428894;136;440060541;179;32;3;1;28;4;6;5;6;1;10,94833333;4,05;24,63333333;3,7;8,8;30,16666667;29,83333333;34,83333333
15015;0;25-02-13;5305;0;NA;0;2;0;32;0;0;0;0;2;13378;0;0;23835176850;87;6318770061;18;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0
15011;0;25-02-13;5305;0;NA;0;0;0;0;0;0;0;1;1;10440,49;0;40;170714513;4;0;1282;155;0;0;202;39;2;0;75;5;62,95;28,72166667;2,95;15,76833333;60,83333333;284,8;0,033333333;15,40166667
15019;1;26-02-13;5306;0;0;0;4;0;12;0;0;0;0;0;26018,93;30;29;NA;NA;NA;8910;134;5;1;1541;255;18;4;17;2;159,5166667;0;29,91666667;66,73333333;285,4333333;172,8333333;43,16666667;66,73333333
15025;0;26-02-13;5306;0;NA;1;3;-49;133;0;0;0;2;2;0;0;0;NA;NA;NA;120;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15029;0;26-02-13;5306;1;NA;0;0;0;0;0;0;0;1;1;9939,14;52;31;NA;NA;NA;1188;86;0;0;50;18;6;0;2;0;11,07666667;34,1;69,35;14,98333333;16,14333333;28,98333333;93,48333333;13,58333333
15024;0;26-02-13;5306;0;NA;0;2;0;18;0;0;0;2;2;15745,27;17;10;879679243;94;230150590;707;193;13;4;94;16;8;0;40;4;60,73333333;14,56666667;54,66666667;6,3;43,33333333;14,18333333;79,16666667;6,3
15027;0;26-02-13;5306;0;NA;0;0;0;0;0;0;0;0;0;22722,41;15;39;4688052424;96;1666638675;406;110;13;6;111;16;17;11;15;1;123,8;108,25;25,73333333;38,08333333;69,41666667;10,72166667;11,83333333;36,98333333
15018;1;26-02-13;5306;0;0;0;2;0;3;0;0;0;0;0;17244,99;14;49;282802319;49;110432112;825;17;0;0;114;36;0;0;56;15;51,83333333;133,2666667;27,08333333;8,733333333;50,98333333;131,35;6,5;8,283333333
15030;0;26-02-13;5306;1;NA;0;1;0;8;0;0;0;0;0;15682,08;0;0;2126482855;66;555896267;100;10;0;0;36;10;0;0;8;2;12,66666667;0;0,416666667;0,133333333;3,45;0;0,266666667;0
15028;0;26-02-13;5306;0;NA;0;2;0;20;1;0;0;1;4;26728,28;29;62;87834394;63;45914880;872;62;4;0;148;10;2;0;34;1;102,9;191,05;12,23333333;19,33333333;56,1;142,75;86,16666667;12,15
15031;0;26-02-13;5306;0;NA;2;3;-64;152;0;0;0;0;0;19319;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
